Link,Team,CTRCT,Cap Hit,Image
https://www.eliteprospects.com/player/284096/jack-studnicka,Los Angeles Kings,24/25,"$775,000",los_angeles_kings.png
https://www.eliteprospects.com/player/192245/glenn-gawdin,Los Angeles Kings,25/26,"$775,000",los_angeles_kings.png
https://www.eliteprospects.com/player/201489/tyler-madden,Los Angeles Kings,24/25,"$775,000",los_angeles_kings.png
https://www.eliteprospects.com/player/554237/samuel-helenius,Los Angeles Kings,25/26,"$805,833",los_angeles_kings.png
https://www.eliteprospects.com/player/247054/taylor-ward,Los Angeles Kings,24/25,"$775,000",los_angeles_kings.png
https://www.eliteprospects.com/player/617488/francesco-pinelli,Los Angeles Kings,25/26,"$845,000",los_angeles_kings.png
https://www.eliteprospects.com/player/417191/kaleb-lawrence,Los Angeles Kings,26/27,"$852,500",los_angeles_kings.png
https://www.eliteprospects.com/player/617526/jack-hughes,Los Angeles Kings,,,los_angeles_kings.png
https://www.eliteprospects.com/player/478379/kenny-connors,Los Angeles Kings,,,los_angeles_kings.png
https://www.eliteprospects.com/player/231966/alexander-dergachyov,Los Angeles Kings,,,los_angeles_kings.png
https://www.eliteprospects.com/player/87971/kevin-fiala,Los Angeles Kings,28/29,"$7,875,000",los_angeles_kings.png
https://www.eliteprospects.com/player/210317/warren-foegele,Los Angeles Kings,26/27,"$3,500,000",los_angeles_kings.png
https://www.eliteprospects.com/player/200717/tanner-jeannot,Los Angeles Kings,24/25,"$2,665,000",los_angeles_kings.png
https://www.eliteprospects.com/player/288459/samuel-fagemo,Los Angeles Kings,24/25,"$775,000",los_angeles_kings.png
https://www.eliteprospects.com/player/266305/jeff-malott,Los Angeles Kings,25/26,"$775,000",los_angeles_kings.png
https://www.eliteprospects.com/player/350001/andre-lee,Los Angeles Kings,24/25,"$775,000",los_angeles_kings.png
https://www.eliteprospects.com/player/339599/bulat-shafigullin,Los Angeles Kings,,,los_angeles_kings.png
https://www.eliteprospects.com/player/450718/alex-laferriere,Los Angeles Kings,24/25,"$875,000",los_angeles_kings.png
https://www.eliteprospects.com/player/292067/martin-chromiak,Los Angeles Kings,24/25,"$820,000",los_angeles_kings.png
https://www.eliteprospects.com/player/564977/koehn-ziemmer,Los Angeles Kings,26/27,"$845,833",los_angeles_kings.png
https://www.eliteprospects.com/player/557189/aatu-jamsen,Los Angeles Kings,25/26,"$852,500",los_angeles_kings.png
https://www.eliteprospects.com/player/577205/liam-greentree,Los Angeles Kings,26/27,"$975,000",los_angeles_kings.png
https://www.eliteprospects.com/player/316114/arthur-kaliyev,Los Angeles Kings,,,los_angeles_kings.png
https://www.eliteprospects.com/player/554916/ryan-conmy,Los Angeles Kings,,,los_angeles_kings.png
https://www.eliteprospects.com/player/616241/jared-wright,Los Angeles Kings,,,los_angeles_kings.png
https://www.eliteprospects.com/player/634955/james-reeder,Los Angeles Kings,,,los_angeles_kings.png
https://www.eliteprospects.com/player/10430/drew-doughty,Los Angeles Kings,26/27,"$11,000,000",los_angeles_kings.png
https://www.eliteprospects.com/player/165015/vladislav-gavrikov,Los Angeles Kings,24/25,"$5,875,000",los_angeles_kings.png
https://www.eliteprospects.com/player/201512/mikey-anderson,Los Angeles Kings,30/31,"$4,125,000",los_angeles_kings.png
https://www.eliteprospects.com/player/59478/joel-edmundson,Los Angeles Kings,27/28,"$3,850,000",los_angeles_kings.png
https://www.eliteprospects.com/player/320267/jordan-spence,Los Angeles Kings,25/26,"$1,500,000",los_angeles_kings.png
https://www.eliteprospects.com/player/115148/andreas-englund,Los Angeles Kings,24/25,"$1,000,000",los_angeles_kings.png
https://www.eliteprospects.com/player/87758/kyle-burroughs,Los Angeles Kings,25/26,"$1,100,000",los_angeles_kings.png
https://www.eliteprospects.com/player/336887/brandt-clarke,Los Angeles Kings,25/26,"$863,334",los_angeles_kings.png
https://www.eliteprospects.com/player/199902/caleb-jones,Los Angeles Kings,24/25,"$775,000",los_angeles_kings.png
https://www.eliteprospects.com/player/212726/jacob-moverare,Los Angeles Kings,25/26,"$775,000",los_angeles_kings.png
https://www.eliteprospects.com/player/120210/joe-hicketts,Los Angeles Kings,24/25,"$775,000",los_angeles_kings.png
https://www.eliteprospects.com/player/300597/reilly-walsh,Los Angeles Kings,24/25,"$775,000",los_angeles_kings.png
https://www.eliteprospects.com/player/283959/cole-krygier,Los Angeles Kings,24/25,"$837,500",los_angeles_kings.png
https://www.eliteprospects.com/player/619016/jakub-dvorak,Los Angeles Kings,26/27,"$870,000",los_angeles_kings.png
https://www.eliteprospects.com/player/578244/angus-booth,Los Angeles Kings,26/27,"$826,667",los_angeles_kings.png
https://www.eliteprospects.com/player/878802/jared-woolley,Los Angeles Kings,,,los_angeles_kings.png
https://www.eliteprospects.com/player/542519/kirill-kirsanov,Los Angeles Kings,,,los_angeles_kings.png
https://www.eliteprospects.com/player/603136/matthew-mania,Los Angeles Kings,,,los_angeles_kings.png
https://www.eliteprospects.com/player/638727/otto-salin,Los Angeles Kings,,,los_angeles_kings.png
https://www.eliteprospects.com/player/651974/jack-sparkes,Los Angeles Kings,,,los_angeles_kings.png
https://www.eliteprospects.com/player/385678/braden-doyle,Los Angeles Kings,,,los_angeles_kings.png
https://www.eliteprospects.com/player/139633/joel-eriksson-ek,Minnesota Wild,28/29,"$5,250,000",minnesota_wild.png
https://www.eliteprospects.com/player/6225/marcus-johansson,Minnesota Wild,24/25,"$2,000,000",minnesota_wild.png
https://www.eliteprospects.com/player/129032/frederick-gaudreau,Minnesota Wild,27/28,"$2,100,000",minnesota_wild.png
https://www.eliteprospects.com/player/293179/marco-rossi,Minnesota Wild,24/25,"$863,334",minnesota_wild.png
https://www.eliteprospects.com/player/277485/yakov-trenin,Minnesota Wild,27/28,"$3,500,000",minnesota_wild.png
https://www.eliteprospects.com/player/273830/jakub-lauko,Minnesota Wild,24/25,"$787,500",minnesota_wild.png
https://www.eliteprospects.com/player/38621/travis-boyd,Minnesota Wild,24/25,"$775,000",minnesota_wild.png
https://www.eliteprospects.com/player/149937/devin-shore,Minnesota Wild,24/25,"$775,000",minnesota_wild.png
https://www.eliteprospects.com/player/279121/reese-johnson,Minnesota Wild,24/25,"$775,000",minnesota_wild.png
https://www.eliteprospects.com/player/76290/brendan-gaunce,Minnesota Wild,25/26,"$775,000",minnesota_wild.png
https://www.eliteprospects.com/player/300078/sammy-walker,Minnesota Wild,24/25,"$775,000",minnesota_wild.png
https://www.eliteprospects.com/player/273677/ben-jones,Minnesota Wild,25/26,"$775,000",minnesota_wild.png
https://www.eliteprospects.com/player/538921/caedan-bankier,Minnesota Wild,25/26,"$867,500",minnesota_wild.png
https://www.eliteprospects.com/player/552045/marat-khusnutdinov,Minnesota Wild,24/25,"$925,000",minnesota_wild.png
https://www.eliteprospects.com/player/603614/hunter-haight,Minnesota Wild,26/27,"$865,833",minnesota_wild.png
https://www.eliteprospects.com/player/565748/riley-heidt,Minnesota Wild,26/27,"$950,000",minnesota_wild.png
https://www.eliteprospects.com/player/623837/charlie-stramel,Minnesota Wild,,,minnesota_wild.png
https://www.eliteprospects.com/player/450910/matvei-guskov,Minnesota Wild,,,minnesota_wild.png
https://www.eliteprospects.com/player/265645/kirill-kaprizov,Minnesota Wild,25/26,"$9,000,000",minnesota_wild.png
https://www.eliteprospects.com/player/375501/matt-boldy,Minnesota Wild,29/30,"$7,000,000",minnesota_wild.png
https://www.eliteprospects.com/player/18601/marcus-foligno,Minnesota Wild,27/28,"$4,000,000",minnesota_wild.png
https://www.eliteprospects.com/player/315967/luke-toporowski,Minnesota Wild,24/25,"$870,000",minnesota_wild.png
https://www.eliteprospects.com/player/477344/michael-milne,Minnesota Wild,24/25,"$861,667",minnesota_wild.png
https://www.eliteprospects.com/player/535698/liam-ohgren,Minnesota Wild,26/27,"$886,666",minnesota_wild.png
https://www.eliteprospects.com/player/689399/rasmus-kumpulainen,Minnesota Wild,26/27,"$897,500",minnesota_wild.png
https://www.eliteprospects.com/player/535718/rieger-lorenz,Minnesota Wild,,,minnesota_wild.png
https://www.eliteprospects.com/player/603664/jimmy-clark,Minnesota Wild,,,minnesota_wild.png
https://www.eliteprospects.com/player/10881/mats-zuccarello,Minnesota Wild,25/26,"$4,125,000",minnesota_wild.png
https://www.eliteprospects.com/player/90345/ryan-hartman,Minnesota Wild,26/27,"$4,000,000",minnesota_wild.png
https://www.eliteprospects.com/player/286955/graeme-clarke,Minnesota Wild,24/25,"$800,000",minnesota_wild.png
https://www.eliteprospects.com/player/298159/adam-raska,Minnesota Wild,24/25,"$775,000",minnesota_wild.png
https://www.eliteprospects.com/player/428143/pavel-novak,Minnesota Wild,24/25,"$846,667",minnesota_wild.png
https://www.eliteprospects.com/player/672619/danila-yurov,Minnesota Wild,,,minnesota_wild.png
https://www.eliteprospects.com/player/617230/ryder-ritchie,Minnesota Wild,,,minnesota_wild.png
https://www.eliteprospects.com/player/11611/jared-spurgeon,Minnesota Wild,26/27,"$7,575,000",minnesota_wild.png
https://www.eliteprospects.com/player/19980/jonas-brodin,Minnesota Wild,27/28,"$6,000,000",minnesota_wild.png
https://www.eliteprospects.com/player/558598/brock-faber,Minnesota Wild,32/33,"$925,000",minnesota_wild.png
https://www.eliteprospects.com/player/150872/jacob-middleton,Minnesota Wild,28/29,"$2,450,000",minnesota_wild.png
https://www.eliteprospects.com/player/20712/jon-merrill,Minnesota Wild,24/25,"$1,200,000",minnesota_wild.png
https://www.eliteprospects.com/player/14440/zach-bogosian,Minnesota Wild,25/26,"$1,250,000",minnesota_wild.png
https://www.eliteprospects.com/player/363643/declan-chisholm,Minnesota Wild,24/25,"$1,000,000",minnesota_wild.png
https://www.eliteprospects.com/player/201837/daemon-hunt,Minnesota Wild,24/25,"$828,333",minnesota_wild.png
https://www.eliteprospects.com/player/201939/ryan-o-rourke,Minnesota Wild,24/25,"$855,834",minnesota_wild.png
https://www.eliteprospects.com/player/472875/carson-lambos,Minnesota Wild,25/26,"$863,334",minnesota_wild.png
https://www.eliteprospects.com/player/559551/david-spacek,Minnesota Wild,25/26,"$862,500",minnesota_wild.png
https://www.eliteprospects.com/player/475830/kyle-masters,Minnesota Wild,25/26,"$865,000",minnesota_wild.png
https://www.eliteprospects.com/player/616254/jack-peart,Minnesota Wild,26/27,"$925,000",minnesota_wild.png
https://www.eliteprospects.com/player/299556/cameron-crotty,Minnesota Wild,24/25,"$775,000",minnesota_wild.png
https://www.eliteprospects.com/player/232945/joseph-cecconi,Minnesota Wild,24/25,"$775,000",minnesota_wild.png
https://www.eliteprospects.com/player/603229/zeev-buium,Minnesota Wild,,,minnesota_wild.png
https://www.eliteprospects.com/player/655345/ryan-healey,Minnesota Wild,,,minnesota_wild.png
https://www.eliteprospects.com/player/658117/aaron-pionk,Minnesota Wild,,,minnesota_wild.png
https://www.eliteprospects.com/player/569257/kalem-parker,Minnesota Wild,,,minnesota_wild.png
https://www.eliteprospects.com/player/526036/aron-kiviharju,Minnesota Wild,,,minnesota_wild.png
https://www.eliteprospects.com/player/793533/sebastian-soini,Minnesota Wild,,,minnesota_wild.png
https://www.eliteprospects.com/player/526026/stevie-leskovar,Minnesota Wild,,,minnesota_wild.png
https://www.eliteprospects.com/player/518275/nate-benoit,Minnesota Wild,,,minnesota_wild.png
https://www.eliteprospects.com/player/300436/nick-suzuki,Montréal Canadiens,29/30,"$7,875,000",montréal_canadiens.png
https://www.eliteprospects.com/player/268089/kirby-dach,Montréal Canadiens,25/26,"$3,362,500",montréal_canadiens.png
https://www.eliteprospects.com/player/320307/alex-newhook,Montréal Canadiens,26/27,"$2,900,000",montréal_canadiens.png
https://www.eliteprospects.com/player/194889/christian-dvorak,Montréal Canadiens,24/25,"$4,450,000",montréal_canadiens.png
https://www.eliteprospects.com/player/152048/jake-evans,Montréal Canadiens,24/25,"$1,700,000",montréal_canadiens.png
https://www.eliteprospects.com/player/227670/alex-barre-boulet,Montréal Canadiens,24/25,"$775,000",montréal_canadiens.png
https://www.eliteprospects.com/player/213725/brandon-gignac,Montréal Canadiens,24/25,"$775,000",montréal_canadiens.png
https://www.eliteprospects.com/player/386329/sean-farrell,Montréal Canadiens,24/25,"$897,500",montréal_canadiens.png
https://www.eliteprospects.com/player/376443/xavier-simoneau,Montréal Canadiens,24/25,"$855,000",montréal_canadiens.png
https://www.eliteprospects.com/player/238558/lucas-condotta,Montréal Canadiens,24/25,"$775,000",montréal_canadiens.png
https://www.eliteprospects.com/player/473664/riley-kidney,Montréal Canadiens,25/26,"$836,667",montréal_canadiens.png
https://www.eliteprospects.com/player/475625/jared-davidson,Montréal Canadiens,25/26,"$862,500",montréal_canadiens.png
https://www.eliteprospects.com/player/647942/owen-beck,Montréal Canadiens,26/27,"$853,333",montréal_canadiens.png
https://www.eliteprospects.com/player/639018/oliver-kapanen,Montréal Canadiens,26/27,"$925,000",montréal_canadiens.png
https://www.eliteprospects.com/player/597678/michael-hage,Montréal Canadiens,,,montréal_canadiens.png
https://www.eliteprospects.com/player/858879/aatos-koivu,Montréal Canadiens,,,montréal_canadiens.png
https://www.eliteprospects.com/player/577189/logan-sawyer,Montréal Canadiens,,,montréal_canadiens.png
https://www.eliteprospects.com/player/634747/filip-eriksson,Montréal Canadiens,,,montréal_canadiens.png
https://www.eliteprospects.com/player/406803/vinzenz-rohrer,Montréal Canadiens,,,montréal_canadiens.png
https://www.eliteprospects.com/player/529920/sam-harris,Montréal Canadiens,,,montréal_canadiens.png
https://www.eliteprospects.com/player/783218/ben-merrill,Montréal Canadiens,,,montréal_canadiens.png
https://www.eliteprospects.com/player/556263/jack-smith,Montréal Canadiens,,,montréal_canadiens.png
https://www.eliteprospects.com/player/201959/ty-smilanic,Montréal Canadiens,,,montréal_canadiens.png
https://www.eliteprospects.com/player/527423/juraj-slafkovsky,Montréal Canadiens,32/33,"$950,000",montréal_canadiens.png
https://www.eliteprospects.com/player/221667/patrik-laine,Montréal Canadiens,25/26,"$8,700,000",montréal_canadiens.png
https://www.eliteprospects.com/player/40624/joel-armia,Montréal Canadiens,24/25,"$3,400,000",montréal_canadiens.png
https://www.eliteprospects.com/player/354123/rafael-harvey-pinard,Montréal Canadiens,24/25,"$1,100,000",montréal_canadiens.png
https://www.eliteprospects.com/player/269038/michael-pezzetta,Montréal Canadiens,24/25,"$812,500",montréal_canadiens.png
https://www.eliteprospects.com/player/381844/emil-heineman,Montréal Canadiens,24/25,"$897,500",montréal_canadiens.png
https://www.eliteprospects.com/player/470086/luke-tuch,Montréal Canadiens,25/26,"$912,500",montréal_canadiens.png
https://www.eliteprospects.com/player/620316/florian-xhekaj,Montréal Canadiens,26/27,"$866,667",montréal_canadiens.png
https://www.eliteprospects.com/player/316168/cole-caufield,Montréal Canadiens,30/31,"$7,850,000",montréal_canadiens.png
https://www.eliteprospects.com/player/95853/josh-anderson,Montréal Canadiens,26/27,"$5,500,000",montréal_canadiens.png
https://www.eliteprospects.com/player/25705/brendan-gallagher,Montréal Canadiens,26/27,"$6,500,000",montréal_canadiens.png
https://www.eliteprospects.com/player/483757/joshua-roy,Montréal Canadiens,25/26,"$835,000",montréal_canadiens.png
https://www.eliteprospects.com/player/418243/jacob-perreault,Montréal Canadiens,24/25,"$863,334",montréal_canadiens.png
https://www.eliteprospects.com/player/527430/filip-mesar,Montréal Canadiens,26/27,"$886,666",montréal_canadiens.png
https://www.eliteprospects.com/player/619202/ivan-demidov,Montréal Canadiens,,,montréal_canadiens.png
https://www.eliteprospects.com/player/735110/tyler-thorpe,Montréal Canadiens,,,montréal_canadiens.png
https://www.eliteprospects.com/player/780027/makar-khanin,Montréal Canadiens,,,montréal_canadiens.png
https://www.eliteprospects.com/player/514678/alexander-gordin,Montréal Canadiens,,,montréal_canadiens.png
https://www.eliteprospects.com/player/76333/mike-matheson,Montréal Canadiens,25/26,"$4,875,000",montréal_canadiens.png
https://www.eliteprospects.com/player/32878/david-savard,Montréal Canadiens,24/25,"$3,500,000",montréal_canadiens.png
https://www.eliteprospects.com/player/413363/kaiden-guhle,Montréal Canadiens,30/31,"$863,334",montréal_canadiens.png
https://www.eliteprospects.com/player/424429/arber-xhekaj,Montréal Canadiens,25/26,"$1,300,000",montréal_canadiens.png
https://www.eliteprospects.com/player/465181/jayden-struble,Montréal Canadiens,24/25,"$867,500",montréal_canadiens.png
